antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'Thallium_3'})	frozenset({'Exercise_angina_0', 'FBS_over_120_0'})	0.562962962962963	0.5703703703703704	0.3888888888888889	0.6907894736842105	1.2111244019138754	0.06779149519890254	1.3894405043341211	0.3988700564971748
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Exercise_angina_0'})	0.4444444444444444	0.6703703703703704	0.37777777777777777	0.85	1.2679558011049723	0.07983539094650205	2.1975308641975304	0.380392156862745
frozenset({'Exercise_angina_0', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A'})	0.4444444444444444	0.5555555555555556	0.37777777777777777	0.85	1.5299999999999998	0.1308641975308642	2.9629629629629624	0.6235294117647059
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.4703703703703704	0.5925925925925926	0.37777777777777777	0.8031496062992125	1.355314960629921	0.099039780521262	2.069629629629629	0.4949952008775537
frozenset({'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.5925925925925926	0.4703703703703704	0.37777777777777777	0.6375000000000001	1.3553149606299213	0.099039780521262	1.461047254150703	0.6434937611408199
frozenset({'Heart_Disease_A'})	frozenset({'Exercise_angina_0', 'Number_of_vessels_fluro_Very_low'})	0.5555555555555556	0.4444444444444444	0.37777777777777777	0.6799999999999999	1.53	0.1308641975308642	1.736111111111111	0.7794117647058825
frozenset({'Slope_of_ST_1', 'Exercise_angina_0'})	frozenset({'Heart_Disease_A'})	0.3888888888888889	0.5555555555555556	0.3148148148148148	0.8095238095238095	1.457142857142857	0.09876543209876543	2.3333333333333335	0.5133689839572192
frozenset({'Slope_of_ST_1', 'Heart_Disease_A'})	frozenset({'Exercise_angina_0'})	0.362962962962963	0.6703703703703704	0.3148148148148148	0.8673469387755102	1.2938324501071146	0.0714951989026063	2.484900284900284	0.3564979480164158
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Slope_of_ST_1'})	0.4703703703703704	0.48148148148148145	0.3148148148148148	0.6692913385826772	1.3900666262870989	0.08834019204389576	1.5679012345679015	0.5298231180584122
frozenset({'Slope_of_ST_1'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.48148148148148145	0.4703703703703704	0.3148148148148148	0.6538461538461539	1.3900666262870987	0.08834019204389576	1.5300411522633746	0.5411764705882353
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Exercise_angina_0'})	0.44074074074074077	0.6703703703703704	0.3814814814814815	0.8655462184873949	1.291146292771252	0.08602194787379969	2.4516203703703687	0.4032019546068281
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Heart_Disease_A'})	0.45185185185185184	0.5555555555555556	0.3814814814814815	0.8442622950819673	1.519672131147541	0.13045267489711931	2.853801169590644	0.6238520073471528
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Thallium_3'})	0.4703703703703704	0.562962962962963	0.3814814814814815	0.8110236220472441	1.4406340654786571	0.11668038408779147	2.312654320987654	0.5775001697331793
frozenset({'Thallium_3'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.562962962962963	0.4703703703703704	0.3814814814814815	0.6776315789473684	1.4406340654786571	0.11668038408779147	1.6429327286470141	0.6998519006088529
frozenset({'Heart_Disease_A'})	frozenset({'Thallium_3', 'Exercise_angina_0'})	0.5555555555555556	0.45185185185185184	0.3814814814814815	0.6866666666666666	1.519672131147541	0.13045267489711931	1.7494089834515365	0.7694174757281552
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.45185185185185184	0.5925925925925926	0.337037037037037	0.7459016393442622	1.2587090163934427	0.06927297668038412	1.6033452807646353	0.37496287496287517
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Exercise_angina_0'})	0.3962962962962963	0.6703703703703704	0.337037037037037	0.8504672897196262	1.2686528631176743	0.07137174211248282	2.204398148148148	0.3507719274590439
frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	frozenset({'Thallium_3'})	0.4444444444444444	0.562962962962963	0.337037037037037	0.7583333333333333	1.3470394736842104	0.08683127572016458	1.808429118773946	0.4637362637362636
frozenset({'Thallium_3', 'Slope_of_ST_1'})	frozenset({'Exercise_angina_0'})	0.34814814814814815	0.6703703703703704	0.3074074074074074	0.8829787234042553	1.317150581873751	0.07401920438957474	2.8168350168350167	0.36938663745892647
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Slope_of_ST_1'})	0.45185185185185184	0.48148148148148145	0.3074074074074074	0.680327868852459	1.4129886506935687	0.08984910836762691	1.6220322886989555	0.5332139368283948
frozenset({'Slope_of_ST_1', 'Exercise_angina_0'})	frozenset({'Thallium_3'})	0.3888888888888889	0.562962962962963	0.3074074074074074	0.7904761904761904	1.4041353383458646	0.08847736625514402	2.085858585858585	0.4709748083242058
frozenset({'Slope_of_ST_1'})	frozenset({'Thallium_3', 'Exercise_angina_0'})	0.48148148148148145	0.45185185185185184	0.3074074074074074	0.6384615384615385	1.412988650693569	0.08984910836762691	1.5161544523246655	0.5636833046471601
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'FBS_over_120_0'})	0.4444444444444444	0.8518518518518519	0.3888888888888889	0.8750000000000001	1.0271739130434783	0.010288065843621408	1.1851851851851862	0.04761904761904766
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.4703703703703704	0.5925925925925926	0.3888888888888889	0.8267716535433071	1.3951771653543308	0.11015089163237313	2.3518518518518516	0.5347985347985348
frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.5222222222222223	0.5555555555555556	0.3888888888888889	0.7446808510638298	1.3404255319148934	0.09876543209876543	1.7407407407407405	0.53156146179402
frozenset({'Heart_Disease_A'})	frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	0.5555555555555556	0.5222222222222223	0.3888888888888889	0.7	1.3404255319148934	0.09876543209876543	1.5925925925925923	0.5714285714285714
frozenset({'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.5925925925925926	0.4703703703703704	0.3888888888888889	0.65625	1.3951771653543306	0.11015089163237313	1.540740740740741	0.6952380952380952
frozenset({'Slope_of_ST_1', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.4074074074074074	0.5555555555555556	0.3037037037037037	0.7454545454545455	1.3418181818181818	0.07736625514403292	1.746031746031746	0.4298780487804878
frozenset({'Slope_of_ST_1', 'Heart_Disease_A'})	frozenset({'FBS_over_120_0'})	0.362962962962963	0.8518518518518519	0.3037037037037037	0.836734693877551	0.9822537710736468	-0.005486968449931462	0.907407407407407	-0.02757859900717068
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Slope_of_ST_1'})	0.4703703703703704	0.48148148148148145	0.3037037037037037	0.6456692913385826	1.3410054512416718	0.07722908093278463	1.463374485596708	0.48012962647108987
frozenset({'Slope_of_ST_1'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.48148148148148145	0.4703703703703704	0.3037037037037037	0.6307692307692307	1.3410054512416716	0.07722908093278463	1.4344135802469136	0.49041811846689887
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'FBS_over_120_0'})	0.44074074074074077	0.8518518518518519	0.3814814814814815	0.8655462184873949	1.0160759956156376	0.006035665294924497	1.1018518518518512	0.02829036198804063
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.4888888888888889	0.5555555555555556	0.3814814814814815	0.7803030303030303	1.4045454545454545	0.10987654320987655	2.022988505747126	0.5635289151540736
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.4703703703703704	0.562962962962963	0.3814814814814815	0.8110236220472441	1.4406340654786571	0.11668038408779147	2.312654320987654	0.5775001697331793
frozenset({'Thallium_3'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.562962962962963	0.4703703703703704	0.3814814814814815	0.6776315789473684	1.4406340654786571	0.11668038408779147	1.6429327286470141	0.6998519006088529
frozenset({'Heart_Disease_A'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.5555555555555556	0.4888888888888889	0.3814814814814815	0.6866666666666666	1.4045454545454545	0.10987654320987655	1.631205673758865	0.6480582524271846
frozenset({'Heart_Disease_P', 'FBS_over_120_0'})	frozenset({'Sex_1'})	0.3814814814814815	0.6777777777777778	0.32592592592592595	0.854368932038835	1.2605443259589368	0.06736625514403294	2.2125925925925936	0.33417256396298317
frozenset({'Heart_Disease_P', 'Sex_1'})	frozenset({'FBS_over_120_0'})	0.37037037037037035	0.8518518518518519	0.32592592592592595	0.8800000000000001	1.0330434782608697	0.010425240054869722	1.234567901234569	0.05080213903743333
frozenset({'Heart_Disease_P'})	frozenset({'FBS_over_120_0', 'Sex_1'})	0.4444444444444444	0.5703703703703704	0.32592592592592595	0.7333333333333334	1.2857142857142858	0.07242798353909469	1.6111111111111114	0.40000000000000013
frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Sex_1'})	0.5222222222222223	0.6777777777777778	0.31851851851851853	0.6099290780141844	0.8998953610045343	-0.03543209876543213	0.8260606060606059	-0.1888572055275281
frozenset({'Number_of_vessels_fluro_Very_low', 'Sex_1'})	frozenset({'FBS_over_120_0'})	0.37407407407407406	0.8518518518518519	0.31851851851851853	0.8514851485148516	0.9995695221696084	-0.0001371742112482588	0.9975308641975315	-0.0006875687568755546
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'FBS_over_120_0'})	0.3962962962962963	0.8518518518518519	0.3592592592592593	0.9065420560747663	1.0642015440877692	0.021673525377229108	1.585185185185185	0.09993042818291076
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.4888888888888889	0.5925925925925926	0.3592592592592593	0.7348484848484849	1.2400568181818183	0.0695473251028807	1.5365079365079366	0.37875392200806834
frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.5222222222222223	0.562962962962963	0.3592592592592593	0.6879432624113475	1.2220044792833147	0.06526748971193413	1.4005050505050503	0.3802445456725005
frozenset({'Thallium_3'})	frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	0.562962962962963	0.5222222222222223	0.3592592592592593	0.6381578947368421	1.2220044792833147	0.06526748971193413	1.3204040404040405	0.41569107111654713
frozenset({'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.5925925925925926	0.4888888888888889	0.3592592592592593	0.6062500000000001	1.2400568181818183	0.0695473251028807	1.2980599647266315	0.47516401124648566
frozenset({'Thallium_3', 'Slope_of_ST_1'})	frozenset({'FBS_over_120_0'})	0.34814814814814815	0.8518518518518519	0.3	0.8617021276595744	1.011563367252544	0.003429355281207136	1.0712250712250708	0.017536475869809217
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Slope_of_ST_1'})	0.4888888888888889	0.48148148148148145	0.3	0.6136363636363636	1.2744755244755246	0.06460905349794241	1.3420479302832247	0.4213633923778853
frozenset({'Slope_of_ST_1', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.4074074074074074	0.562962962962963	0.3	0.7363636363636363	1.3080143540669855	0.07064471879286693	1.6577266922094505	0.39737654320987653
frozenset({'Slope_of_ST_1'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.48148148148148145	0.4888888888888889	0.3	0.6230769230769231	1.2744755244755246	0.06460905349794241	1.3560090702947845	0.4153439153439154
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.44074074074074077	0.5925925925925926	0.35185185185185186	0.7983193277310924	1.3471638655462184	0.0906721536351166	2.0200617283950613	0.4607877309166957
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A'})	0.3962962962962963	0.5555555555555556	0.35185185185185186	0.8878504672897196	1.5981308411214952	0.1316872427983539	3.9629629629629624	0.6199547949628673
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3'})	0.4444444444444444	0.562962962962963	0.35185185185185186	0.7916666666666667	1.40625	0.10164609053497942	2.0977777777777784	0.5199999999999999
frozenset({'Thallium_3'})	frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	0.562962962962963	0.4444444444444444	0.35185185185185186	0.625	1.40625	0.10164609053497942	1.4814814814814816	0.6610169491525424
frozenset({'Heart_Disease_A'})	frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	0.5555555555555556	0.3962962962962963	0.35185185185185186	0.6333333333333333	1.5981308411214952	0.1316872427983539	1.6464646464646462	0.8421052631578947
frozenset({'Thallium_3', 'Slope_of_ST_1'})	frozenset({'Heart_Disease_A'})	0.34814814814814815	0.5555555555555556	0.3037037037037037	0.8723404255319148	1.5702127659574465	0.11028806584362139	3.481481481481479	0.5570953436807095
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Slope_of_ST_1'})	0.44074074074074077	0.48148148148148145	0.3037037037037037	0.6890756302521008	1.4311570782159018	0.0914951989026063	1.6676676676676678	0.538685188176385
frozenset({'Slope_of_ST_1', 'Heart_Disease_A'})	frozenset({'Thallium_3'})	0.362962962962963	0.562962962962963	0.3037037037037037	0.836734693877551	1.4863050483351232	0.09936899862825785	2.6768518518518505	0.5136131593874076
frozenset({'Slope_of_ST_1'})	frozenset({'Thallium_3', 'Heart_Disease_A'})	0.48148148148148145	0.44074074074074077	0.3037037037037037	0.6307692307692307	1.4311570782159015	0.0914951989026063	1.5146604938271604	0.5810104529616723
frozenset({'Number_of_vessels_fluro_Very_low', 'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'FBS_over_120_0'})	0.37777777777777777	0.8518518518518519	0.32592592592592595	0.8627450980392157	1.0127877237851663	0.0041152263374485964	1.0793650793650797	0.020292207792207972
frozenset({'Heart_Disease_A', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.3925925925925926	0.5925925925925926	0.32592592592592595	0.8301886792452831	1.4009433962264153	0.09327846364883405	2.399176954732511	0.47117516629711764
frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.3925925925925926	0.5555555555555556	0.32592592592592595	0.8301886792452831	1.4943396226415095	0.10781893004115228	2.6172839506172845	0.5446230598669624
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Exercise_angina_0'})	0.3888888888888889	0.6703703703703704	0.32592592592592595	0.8380952380952381	1.250197316495659	0.06522633744855966	2.035947712418301	0.3274793388429751
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	0.4703703703703704	0.5222222222222223	0.32592592592592595	0.6929133858267716	1.326855419668286	0.08028806584362141	1.5558404558404557	0.46511443102352196
frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.4444444444444444	0.4703703703703704	0.32592592592592595	0.7333333333333334	1.5590551181102363	0.11687242798353914	1.9861111111111116	0.6454545454545456
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Exercise_angina_0', 'FBS_over_120_0'})	0.4444444444444444	0.5703703703703704	0.32592592592592595	0.7333333333333334	1.2857142857142858	0.07242798353909469	1.6111111111111114	0.40000000000000013
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	0.4703703703703704	0.4444444444444444	0.32592592592592595	0.6929133858267716	1.5590551181102363	0.11687242798353914	1.809116809116809	0.6770502225047681
frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.5222222222222223	0.4703703703703704	0.32592592592592595	0.624113475177305	1.3268554196682862	0.08028806584362141	1.409014675052411	0.5155919661733617
frozenset({'Thallium_3', 'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'FBS_over_120_0'})	0.3814814814814815	0.8518518518518519	0.3296296296296296	0.8640776699029126	1.0143520472773322	0.004663923182441687	1.0899470899470896	0.022875597120365944
frozenset({'Thallium_3', 'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Exercise_angina_0'})	0.3814814814814815	0.6703703703703704	0.3296296296296296	0.8640776699029126	1.288955640186665	0.07389574759945128	2.425132275132274	0.362443652021799
frozenset({'Thallium_3', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.3888888888888889	0.5555555555555556	0.3296296296296296	0.8476190476190475	1.5257142857142854	0.11358024691358021	2.9166666666666643	0.563840653728294
frozenset({'Heart_Disease_A', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.3925925925925926	0.562962962962963	0.3296296296296296	0.8396226415094339	1.4914349553128101	0.10861454046639227	2.7250544662309353	0.5424773910660453
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Exercise_angina_0', 'FBS_over_120_0'})	0.44074074074074077	0.5703703703703704	0.3296296296296296	0.7478991596638654	1.3112517734366471	0.07824417009602191	1.7041975308641966	0.42443634198973124
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.45185185185185184	0.4703703703703704	0.3296296296296296	0.7295081967213114	1.5509229379114493	0.11709190672153633	1.9580246913580244	0.6480412997266929
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.4888888888888889	0.4703703703703704	0.3296296296296296	0.6742424242424242	1.433428775948461	0.0996707818930041	1.6258397932816537	0.5915974596971177
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.4703703703703704	0.4888888888888889	0.3296296296296296	0.7007874015748031	1.433428775948461	0.0996707818930041	1.7081871345029238	0.570912233833582
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Thallium_3', 'Exercise_angina_0'})	0.4703703703703704	0.45185185185185184	0.3296296296296296	0.7007874015748031	1.5509229379114495	0.11709190672153633	1.8319688109161791	0.6707000864304233
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	frozenset({'FBS_over_120_0'})	0.337037037037037	0.8518518518518519	0.3037037037037037	0.9010989010989011	1.0578117534639273	0.016598079561042534	1.497942386831276	0.08243629922332747
frozenset({'Thallium_3', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.3888888888888889	0.5925925925925926	0.3037037037037037	0.780952380952381	1.3178571428571428	0.07325102880658438	1.8599033816425123	0.3946784922394679
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Exercise_angina_0'})	0.3592592592592593	0.6703703703703704	0.3037037037037037	0.845360824742268	1.2610354844221678	0.06286694101508913	2.1316049382716047	0.3230649936557167
frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.3925925925925926	0.562962962962963	0.3037037037037037	0.7735849056603773	1.3741310824230386	0.08268861454046636	1.9302469135802462	0.44824509220701947
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	0.45185185185185184	0.5222222222222223	0.3037037037037037	0.6721311475409836	1.2870596442274154	0.06773662551440329	1.457222222222222	0.40688859591298615
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Exercise_angina_0', 'FBS_over_120_0'})	0.3962962962962963	0.5703703703703704	0.3037037037037037	0.7663551401869159	1.3436096613666706	0.07766803840877912	1.8388148148148145	0.4236121502319316
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	0.4888888888888889	0.4444444444444444	0.3037037037037037	0.6212121212121212	1.3977272727272727	0.08641975308641978	1.4666666666666668	0.5567338282078476
frozenset({'Number_of_vessels_fluro_Very_low', 'Exercise_angina_0'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.4444444444444444	0.4888888888888889	0.3037037037037037	0.6833333333333333	1.3977272727272727	0.08641975308641978	1.6140350877192982	0.5121951219512196
frozenset({'Thallium_3', 'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Exercise_angina_0'})	0.35185185185185186	0.6703703703703704	0.3037037037037037	0.8631578947368421	1.287583599883687	0.06783264746227707	2.408831908831909	0.34459930313588844
frozenset({'Thallium_3', 'Exercise_angina_0', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A'})	0.337037037037037	0.5555555555555556	0.3037037037037037	0.9010989010989011	1.621978021978022	0.11646090534979422	4.493827160493828	0.5784166780215287
frozenset({'Thallium_3', 'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.3814814814814815	0.5925925925925926	0.3037037037037037	0.7961165048543689	1.3434466019417477	0.07764060356652949	1.998236331569665	0.4133197020592961
frozenset({'Exercise_angina_0', 'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3'})	0.37777777777777777	0.562962962962963	0.3037037037037037	0.803921568627451	1.4280185758513932	0.09102880658436213	2.228888888888889	0.48170731707317066
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	0.3962962962962963	0.4703703703703704	0.3037037037037037	0.7663551401869159	1.6292589594524982	0.11729766803840877	2.266814814814815	0.6397575938949573
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Exercise_angina_0', 'Number_of_vessels_fluro_Very_low'})	0.44074074074074077	0.4444444444444444	0.3037037037037037	0.6890756302521008	1.550420168067227	0.10781893004115226	1.7867867867867868	0.6347924406396382
frozenset({'Thallium_3', 'Exercise_angina_0'})	frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	0.45185185185185184	0.4444444444444444	0.3037037037037037	0.6721311475409836	1.5122950819672132	0.102880658436214	1.6944444444444444	0.6179960448253131
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3', 'Exercise_angina_0'})	0.4444444444444444	0.45185185185185184	0.3037037037037037	0.6833333333333333	1.5122950819672132	0.102880658436214	1.7309941520467838	0.6097560975609756
frozenset({'Exercise_angina_0', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3', 'Heart_Disease_A'})	0.4444444444444444	0.44074074074074077	0.3037037037037037	0.6833333333333333	1.550420168067227	0.10781893004115226	1.7660818713450293	0.6390243902439023
frozenset({'Heart_Disease_A', 'Exercise_angina_0'})	frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	0.4703703703703704	0.3962962962962963	0.3037037037037037	0.6456692913385826	1.6292589594524982	0.11729766803840877	1.7037860082304523	0.7292341804536926
frozenset({'Thallium_3', 'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'FBS_over_120_0'})	0.35185185185185186	0.8518518518518519	0.3148148148148148	0.8947368421052632	1.0503432494279177	0.01508916323731141	1.4074074074074074	0.07394957983193289
frozenset({'Thallium_3', 'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Number_of_vessels_fluro_Very_low'})	0.3814814814814815	0.5925925925925926	0.3148148148148148	0.825242718446602	1.392597087378641	0.08875171467764062	2.3312757201646104	0.4557942937654105
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A'})	0.3592592592592593	0.5555555555555556	0.3148148148148148	0.8762886597938144	1.577319587628866	0.11522633744855967	3.592592592592592	0.5712342740564433
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Thallium_3'})	0.3888888888888889	0.562962962962963	0.3148148148148148	0.8095238095238095	1.43796992481203	0.09588477366255144	2.2944444444444443	0.49839572192513365
frozenset({'Thallium_3', 'Heart_Disease_A'})	frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	0.44074074074074077	0.5222222222222223	0.3148148148148148	0.7142857142857143	1.3677811550151975	0.08465020576131685	1.6722222222222223	0.48079470198675484
frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	0.3962962962962963	0.4703703703703704	0.3148148148148148	0.794392523364486	1.6888659945544189	0.1284087791495199	2.575925925925926	0.6756405629736558
frozenset({'Thallium_3', 'FBS_over_120_0'})	frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	0.4888888888888889	0.4444444444444444	0.3148148148148148	0.643939393939394	1.4488636363636367	0.0975308641975309	1.5602836879432629	0.60613810741688
frozenset({'Heart_Disease_A', 'Number_of_vessels_fluro_Very_low'})	frozenset({'Thallium_3', 'FBS_over_120_0'})	0.4444444444444444	0.4888888888888889	0.3148148148148148	0.7083333333333334	1.4488636363636365	0.0975308641975309	1.7523809523809524	0.5576470588235296
frozenset({'Heart_Disease_A', 'FBS_over_120_0'})	frozenset({'Thallium_3', 'Number_of_vessels_fluro_Very_low'})	0.4703703703703704	0.3962962962962963	0.3148148148148148	0.6692913385826772	1.688865994554419	0.1284087791495199	1.825485008818342	0.7701357466063349
frozenset({'Number_of_vessels_fluro_Very_low', 'FBS_over_120_0'})	frozenset({'Thallium_3', 'Heart_Disease_A'})	0.5222222222222223	0.44074074074074077	0.3148148148148148	0.6028368794326241	1.3677811550151975	0.08465020576131685	1.4081349206349205	0.5627906976744185
